ori_ingredient_id,ori_ingredient_name,nor_ingredient_name,ins_time,upd_time,normalize_status
614,柳橙汁&皮,柳橙,2025-11-26 16:17:15,2025-11-26 16:18:14,done
616,二號砂糖,砂糖,2025-11-26 16:17:15,2025-11-26 16:17:15,done
619,白蝦,蝦,2025-11-26 16:17:15,2025-11-26 16:17:15,done
620,初榨橄欖油,食用油,2025-11-26 16:17:15,2025-11-26 16:17:15,done
622,乾辣椒,辣椒,2025-11-26 16:17:15,2025-11-26 16:17:15,done
623,新鮮辣椒,辣椒,2025-11-26 16:17:15,2025-11-26 16:17:15,done
624,或,或,2025-11-26 16:17:15,2025-11-26 16:17:15,done
626,啤酒,啤酒,2025-11-26 16:17:15,2025-11-26 16:17:15,done
628,胡椒,胡椒,2025-11-26 16:17:15,2025-11-26 16:17:15,done
630,法棍麵包,麵包,2025-11-26 16:17:15,2025-11-26 16:17:15,done
631,鑄鐵鍋,鑄鐵鍋,2025-11-26 16:17:15,2025-11-26 16:17:15,done
633,砂鍋,砂鍋,2025-11-26 16:17:15,2025-11-26 16:17:15,done
634,花椰菜,花椰菜,2025-11-26 16:17:15,2025-11-26 16:17:15,done
637,貢丸,貢丸,2025-11-26 16:17:15,2025-11-26 16:17:15,done
638,意麵,意麵,2025-11-26 16:17:15,2025-11-26 16:17:15,done
639,蛤蠣,蛤蠣,2025-11-26 16:17:15,2025-11-26 16:17:15,done
641,牛肉片,牛肉,2025-11-26 16:17:15,2025-11-26 16:17:15,done
643,豬絞肉,豬肉,2025-11-26 16:17:15,2025-11-26 16:17:15,done
649,麵輪,麵輪,2025-11-26 16:17:15,2025-11-26 16:17:15,done
650,筊白筍,筊白筍,2025-11-26 16:17:15,2025-11-26 16:17:15,done
657,小蕃茄,蕃茄,2025-11-26 16:17:16,2025-11-26 16:17:16,done
663,雞腿肉,雞肉,2025-11-26 16:17:16,2025-11-26 16:17:16,done
681,豆皮,豆皮,2025-11-26 16:17:16,2025-11-26 16:17:16,done
692,鮮蝦漿(市售現成),蝦漿,2025-11-26 16:17:16,2025-11-26 16:17:16,done
693,豬梅花肉片,豬肉,2025-11-26 16:17:16,2025-11-26 16:17:16,done
701,咖哩塊,咖哩,2025-11-26 16:17:16,2025-11-26 16:17:16,done
702,咖哩粉,咖哩粉,2025-11-26 16:17:16,2025-11-26 16:17:16,done
708,福山萵苣,萵苣,2025-11-26 16:17:16,2025-11-26 16:17:16,done
709,溪和魩魚XO醬,XO醬,2025-11-26 16:17:16,2025-11-26 16:17:16,done
711,醬油膏,醬油膏,2025-11-26 16:17:16,2025-11-26 16:17:16,done
719,油蔥酥,油蔥酥,2025-11-26 16:19:53,2025-11-26 16:19:53,done
734,加拉蘋果,蘋果,2025-11-26 16:19:53,2025-11-26 16:19:53,done
823,甜椒,甜椒,2025-11-26 16:19:54,2025-11-26 16:19:54,done
894,cream,鮮奶油,2025-11-26 16:19:55,2025-11-26 16:19:55,done
895,cheese,起司,2025-11-26 16:19:55,2025-11-26 16:19:55,done
905,味素,味素,2025-11-26 16:19:56,2025-11-26 16:19:56,done
908,黃豆芽,黃豆芽,2025-11-26 20:40:22,2025-11-26 20:40:22,done
910,煙燻豆包,豆包,2025-11-26 20:40:22,2025-11-26 20:40:22,done
911,烤肉醬,烤肉醬,2025-11-26 20:40:22,2025-11-26 20:40:22,done
917,速發乾酵母,酵母粉,2025-11-26 20:40:22,2025-11-26 20:40:22,done
919,土雞腿,雞腿,2025-11-26 20:40:22,2025-11-26 20:40:22,done
920,芥菜,芥菜,2025-11-26 20:40:22,2025-11-26 20:40:22,done
922,蛤蜊,蛤蜊,2025-11-26 20:40:22,2025-11-26 20:40:22,done
923,番茄,番茄,2025-11-26 20:40:22,2025-11-26 20:40:22,done
925,亨氏番茄醬,番茄醬,2025-11-26 20:40:22,2025-11-26 20:40:22,done
926,麥當勞糖醋醬,糖醋醬,2025-11-26 20:40:22,2025-11-26 20:40:22,done
927,冷凍菠菜,菠菜,2025-11-26 20:40:22,2025-11-26 20:40:22,done
929,秀珍菇,秀珍菇,2025-11-26 20:40:22,2025-11-26 20:40:22,done
932,韓式芝麻油,食用油,2025-11-26 20:40:22,2025-11-26 20:40:22,done
933,熟白芝麻,芝麻,2025-11-26 20:40:22,2025-11-26 20:40:22,done
937,老抽,醬油,2025-11-26 20:40:22,2025-11-26 20:40:22,done
940,火腿肉,火腿,2025-11-26 20:40:23,2025-11-26 20:40:23,done
944,小番茄,番茄,2025-11-26 20:40:23,2025-11-26 20:40:23,done
947,紅酒醋,醋,2025-11-26 20:40:23,2025-11-26 20:40:23,done
951,黑胡椒粉,胡椒粉,2025-11-26 20:40:23,2025-11-26 20:40:23,done
953,義式綜合香料,香料,2025-11-26 20:40:23,2025-11-26 20:40:23,done
954,豬里肌肉片(薄),豬肉,2025-11-26 20:40:23,2025-11-26 20:40:23,done
959,辣椒(可略),辣椒,2025-11-26 20:40:23,2025-11-26 20:40:23,done
964,素蠔油,蠔油,2025-11-26 20:40:23,2025-11-26 20:40:23,done
967,過貓,過貓,2025-11-26 20:40:23,2025-11-26 20:40:23,done
969,小卷,小卷,2025-11-26 20:40:23,2025-11-26 20:40:23,done
970,飲用水,水,2025-11-26 20:40:23,2025-11-26 20:40:23,done
971,蒜頭油,食用油,2025-11-26 20:40:23,2025-11-26 20:40:23,done
976,櫛瓜,櫛瓜,2025-11-26 20:40:23,2025-11-26 20:40:23,done
977,鮮香菇,香菇,2025-11-26 20:40:23,2025-11-26 20:40:23,done
987,白開水,水,2025-11-26 20:40:24,2025-11-26 20:40:24,done
992,黑芝麻粉,芝麻粉,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1000,薄鹽醬油,醬油,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1001,義美辣味拌醬,拌醬,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1002,義美朝天椒醬,辣椒醬,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1003,味霖,味醂,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1013,冷凍蝦仁,蝦仁,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1016,料理米酒,米酒,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1017,片栗粉或太白粉(醃蝦),太白粉,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1018,橄欖油(炒蝦仁),橄欖油,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1019,大蔥白段,蔥,2025-11-26 20:40:24,2025-11-26 20:40:24,done
1020,大蒜片,大蒜,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1021,薑末,薑,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1022,花椒粒,花椒,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1023,去籽乾辣椒段,辣椒,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1024,帶皮熟腰果,腰果,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1025,橄欖油(炒料),橄欖油,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1026,土豆,馬鈴薯,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1029,小米辣朝天椒,辣椒,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1035,醋,白醋,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1038,鰹魚粉,鰹魚粉,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1042,天然酵種,酵種,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1045,面團用牛油,食用油,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1046,折叠用牛油,食用油,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1047,奇香肉骨茶包,肉骨茶包,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1051,鴻喜菇,鴻喜菇,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1054,白胡椒,白胡椒,2025-11-26 20:40:25,2025-11-26 20:40:25,done
1057,生豆包,豆包,2025-11-26 20:40:26,2025-11-26 20:40:26,done
1058,豬五花肉切條狀,豬肉,2025-11-26 20:40:26,2025-11-26 20:40:26,done
1085,帆立貝,帆立貝,2025-11-26 20:41:39,2025-11-26 20:41:39,done
1089,九層塔,九層塔,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1093,辣椒(可有可無),辣椒,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1094,百葉豆腐,豆腐,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1100,小玉米筍,玉米筍,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1104,油,食用油,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1106,鐵壺水,水,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1109,綠豆芽,綠豆芽,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1110,河粉,河粉,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1113,蒜,蒜,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1116,溫水,水,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1117,速發酵母粉,酵母粉,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1119,全麥麵粉,麵粉,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1121,肉桂粉,肉桂粉,2025-11-26 20:41:40,2025-11-26 20:41:40,done
1122,熟南瓜泥,南瓜泥,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1123,葡萄乾,葡萄乾,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1124,粗玉米粉Cornmeal（可省,玉米粉,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1125,帶皮鮭魚(去骨),鮭魚,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1129,番茄醬1／2大匙,番茄醬,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1131,山葵醬(給小朋友吃的話不必加),山葵醬,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1133,芋泥餡,芋泥,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1135,瘦豬絞肉,豬絞肉,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1140,油豆腐,豆腐,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1147,香茹,香菇,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1148,乾麵筋,麵筋,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1149,已煮好的花生,花生,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1150,香菇素蠔油,蠔油,2025-11-26 20:41:41,2025-11-26 20:41:41,done
1153,紅糖,紅糖,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1155,蟹味棒,蟹味棒,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1157,熱飯,飯,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1159,開水,水,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1160,溏心蛋,蛋,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1161,生菜,生菜,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1162,牛番茄,番茄,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1164,大黃瓜,黃瓜,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1168,檸檬汁,檸檬,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1170,魚露,魚露,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1174,大芥菜,芥菜,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1178,朝天椒,朝天椒,2025-11-26 20:41:42,2025-11-26 20:41:42,done
1181,米醋,米醋,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1182,黃砂糖(貳砂),砂糖,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1185,豬肝,豬肝,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1192,粉腸,粉腸,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1195,薑絲,薑,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1196,醬油膏／辣椒醬,醬油膏,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1198,桂圓乾,桂圓乾,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1199,水（泡桂圓）,水,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1200,軟化奶油,食用油,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1201,牛奶（塗表面）,牛奶,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1204,酵母粉,酵母,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1208,牛奶+桂圓水,牛奶,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1210,香蕉,香蕉,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1211,蘋果,蘋果,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1213,亞麻仁籽油,食用油,2025-11-26 20:41:43,2025-11-26 20:41:43,done
1215,百香果,百香果,2025-11-26 20:41:44,2025-11-26 20:41:44,done
1220,土雞腿排,雞腿排,2025-11-26 20:41:44,2025-11-26 20:41:44,done
1221,剝皮辣椒,剝皮辣椒,2025-11-26 20:41:44,2025-11-26 20:41:44,done
1224,高湯,高湯,2025-11-26 20:41:44,2025-11-26 20:41:44,done
1225,熱開水,水,2025-11-26 20:41:44,2025-11-26 20:41:44,done
1236,貝貝南瓜,南瓜,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1240,金針菇,金針菇,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1241,丸子類,丸子,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1242,凍豆腐,豆腐,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1243,小磨坊-和風壽喜燒鍋,壽喜燒醬,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1245,鹽(視需要),鹽,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1247,熱狗,熱狗,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1249,威士忌,威士忌,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1252,紅面鴨,鴨肉,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1253,老姜,薑,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1255,米血,米血,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1258,姜末,薑,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1260,義大利麵,義大利麵,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1261,牛胸肉,牛肉,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1262,豆瓣醬,豆瓣醬,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1264,蘑菇,蘑菇,2025-11-26 22:09:27,2025-11-26 22:09:27,done
1270,牛高湯或雞高湯,高湯,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1271,室溫雞蛋3顆,雞蛋,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1273,香草精,香草精,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1275,泡打粉（可省）,泡打粉,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1278,融化無鹽奶油（刷模具用）,食用油,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1279,梅花肉,豬肉,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1285,廣達香瓜仔肉,瓜仔肉,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1287,雞蛋豆腐,豆腐,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1289,洋蔥切絲,洋蔥,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1291,紅蘿蔔切碎,紅蘿蔔,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1294,蟹肉棒,蟹肉棒,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1296,太白粉水,太白粉,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1298,比目魚切片,比目魚,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1301,味琳,味醂,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1302,香料鹽,鹽,2025-11-26 22:09:28,2025-11-26 22:09:28,done
1307,土雞蛋,雞蛋,2025-11-26 22:09:29,2025-11-26 22:09:29,done
1313,中卷,中卷,2025-11-26 22:09:29,2025-11-26 22:09:29,done
1317,紫洋蔥,洋蔥,2025-11-26 22:09:29,2025-11-26 22:09:29,done
1318,白色洋蔥,洋蔥,2025-11-26 22:09:29,2025-11-26 22:09:29,done
1324,白菜,白菜,2025-11-26 22:09:29,2025-11-26 22:09:29,done
1330,石斑魚,石斑魚,2025-11-26 22:09:29,2025-11-26 22:09:29,done
1337,酪梨油,食用油,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1338,蓮藕,蓮藕,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1340,芝麻,芝麻,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1341,紅蘿蔔片,紅蘿蔔,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1346,大白菜,大白菜,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1352,二砂糖或白砂糖,砂糖,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1357,任意菇菇,菇,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1358,鮭魚片,鮭魚,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1359,米,米,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1365,牛腩,牛肉,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1372,無刺虱目魚肚,虱目魚肚,2025-11-26 22:09:35,2025-11-26 22:09:35,done
1374,牛肋條,牛肉,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1379,辣豆瓣醬,豆瓣醬,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1383,滷牛肉專用滷包,滷包,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1384,台畜古早味肉燥,肉燥,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1385,在來米粉,在來米粉,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1388,滷蛋,滷蛋,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1392,滷豆乾,滷豆乾,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1393,辣椒醬,辣椒醬,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1395,烤好的吐司,吐司,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1396,雞里肌,雞肉,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1401,番茄醬,番茄醬,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1407,豬五花肉,豬肉,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1408,大蒜,蒜,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1410,豆豉,豆豉,2025-11-26 22:09:36,2025-11-26 22:09:36,done
1415,茄子,茄子,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1418,魚,魚,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1420,芹菜管,芹菜,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1422,鮮味抄手,抄手,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1423,牛頭牌沙茶醬,沙茶醬,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1424,金針菇200克,金針菇,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1425,泡菜,泡菜,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1430,白玉馬鈴薯,馬鈴薯,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1431,明太子,明太子,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1432,美奶滋,美乃滋,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1433,起司片,起司,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1434,國產土雞腿,雞腿,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1435,燒酒雞中藥包,中藥包,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1436,老薑片,薑,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1441,麵條,麵條,2025-11-26 22:09:37,2025-11-26 22:09:37,done
1448,甜豆瓣醬,豆瓣醬,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1451,香草杯子蛋糕,蛋糕,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1452,奶油霜,奶油,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1453,粉紅色食用色膏,食用色素,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1454,黃色食用色膏,食用色素,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1455,粉綠色食用色膏,食用色素,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1456,白色翻糖,翻糖,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1457,粉紅色翻糖,翻糖,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1458,金色食用色粉,食用色素,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1459,伏特加酒,伏特加,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1461,調味粉,調味粉,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1467,黑輪,黑輪,2025-11-26 22:09:38,2025-11-26 22:09:38,done
1469,豬里肌肉片,豬肉片,2025-11-26 22:09:44,2025-11-26 22:09:44,done
1474,五香粉,五香粉,2025-11-26 22:09:44,2025-11-26 22:09:44,done
1479,雞絲,雞肉,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1480,高麗菜絲,高麗菜,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1482,蔥絲,蔥,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1486,紅蘿蔔丁,紅蘿蔔,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1494,芥蘭,芥蘭,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1496,沙茶醬,沙茶醬,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1497,乾麵,麵,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1504,黑巧克力,巧克力,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1506,可可粉,可可粉,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1509,康寶義大利麵醬,義大利麵醬,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1518,康寶鮮味炒手,調味料,2025-11-26 22:09:45,2025-11-26 22:09:45,done
1525,麻辣鍋底,鍋底,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1526,豆包,豆包,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1527,娃娃菜,娃娃菜,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1529,木耳,木耳,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1530,烏龍麵,麵,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1532,植物奶,植物奶,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1537,咖喱塊,咖喱塊,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1539,香水椰子,椰子,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1542,薄薑片,薑,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1544,香茅粉,香茅粉,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1551,鯛魚,鯛魚,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1553,烹大師,調味料,2025-11-26 22:09:46,2025-11-26 22:09:46,done
1555,香料鹽（牛肉用和魚用的不同）,鹽,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1557,乾杯燒肉醬,燒肉醬,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1558,福山萵苣(大陸妹),萵苣,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1565,高麗菜(甘藍),高麗菜,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1580,豆油伯醬油,醬油,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1593,蝦頭,蝦頭,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1594,蝦滑,蝦滑,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1595,蘿蔔,蘿蔔,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1596,蘿蔔葉,蘿蔔葉,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1598,切塊雞腿,雞腿,2025-11-26 22:09:47,2025-11-26 22:09:47,done
1599,新鮮香菇,香菇,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1625,肉,肉,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1626,全聯四季豆,四季豆,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1627,蒜蒜屋,蒜,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1631,柞菜,榨菜,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1632,火鍋肉片,肉片,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1633,黃麵,麵,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1634,蔥頭油,蔥油,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1635,雞湯罐頭,雞湯,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1636,煮麵水,水,2025-11-26 22:09:48,2025-11-26 22:09:48,done
1640,鹽麴,鹽麴,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1645,栗子南瓜,南瓜,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1648,冷開水,水,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1649,棕櫚糖或二砂,糖,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1651,即發酵母粉,酵母粉,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1652,無糖可可粉,可可粉,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1653,開心果仁,開心果,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1654,黑巧克力豆丁,巧克力豆,2025-11-26 22:09:49,2025-11-26 22:09:49,done
1709,美國茉莉香米,米,2025-11-26 22:10:00,2025-11-26 22:10:00,done
1710,雞柳,雞肉,2025-11-26 22:10:00,2025-11-26 22:10:00,done
1717,黃咖哩粉,咖哩粉,2025-11-26 22:10:00,2025-11-26 22:10:00,done
1718,檸檬香茅,檸檬香茅,2025-11-26 22:10:00,2025-11-26 22:10:00,done
1720,馬告,馬告,2025-11-26 22:10:00,2025-11-26 22:10:00,done
1721,薑黃粉,薑黃粉,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1722,美國稻米(茉莉香米),米,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1724,電鍋外鍋,電鍋外鍋,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1725,蒸熟香米,米,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1730,粉漿蛋餅粉,蛋餅粉,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1743,香蕉切片,香蕉,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1750,日式芝麻醬,芝麻醬,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1752,抹茶粉,抹茶粉,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1758,美國稻米(熟圓糯米飯),米,2025-11-26 22:10:01,2025-11-26 22:10:01,done
1759,美國稻米(熟茉莉香米飯),米,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1761,蜜紅豆,紅豆,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1764,美國稻米(圓糯米飯),米,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1768,蒸熟芋泥,芋泥,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1771,美國稻米(茉莉香米,米,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1774,地瓜,地瓜,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1775,去骨雞腿,雞腿肉,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1778,四季豆,四季豆,2025-11-26 22:10:02,2025-11-26 22:10:02,done
1784,葡萄柚,葡萄柚,2025-11-26 22:10:02,2025-11-26 22:10:02,done
